,steam-LBS,startDay,endDay,RH-%,T-C,Tdew-C,pressure-mbar,solarRadiation-W/m2,windDirection,windSpeed-m/s,humidityRatio-kg/kg,coolingDegrees,heatingDegrees,dehumidification,occupancy
2014-10-19,,2014-10-19,2014-10-20,59.39375,10.6054861111,2.87440972222,1006.80243056,92.3958333333,289.791666667,3.99861111111,0.00480084633265,0.209305555556,4.39451388889,0.0,0.5
2014-10-20,18298.8541667,2014-10-20,2014-10-21,53.8774305556,8.92197916667,-0.161909722222,1014.51041667,149.854166667,219.524305556,1.80763888889,0.00376518510225,0.349270833333,6.07802083333,0.0,1.0
2014-10-21,12593.0729167,2014-10-21,2014-10-22,82.8409722222,13.5512847222,10.6637152778,1012.85451389,64.8958333333,142.673611111,0.936458333333,0.00802931535651,2.04197916667,1.88743055556,0.00013333875236,1.0
2014-10-22,16923.28125,2014-10-22,2014-10-23,95.3006944444,10.8939583333,10.1830902778,1012.33854167,21.7881944444,120.444444444,3.05138888889,0.00767452086308,0.0516666666667,4.10604166667,0.0,1.0
2014-10-23,17705.4817708,2014-10-23,2014-10-24,95.6131944444,10.8941666667,10.2310069444,1003.10451389,26.6944444444,183.065972222,2.46944444444,0.00777170319719,0.0523611111111,4.10583333333,0.0,1.0
2014-10-24,17673.4765625,2014-10-24,2014-10-25,87.4975694444,10.3969791667,8.35760416667,1004.20104167,42.8368055556,296.065972222,2.80416666667,0.00685016222018,0.00503472222222,4.60302083333,0.0,1.0
2014-10-25,5812.86458334,2014-10-25,2014-10-26,66.5989583333,12.9645486111,6.39631944444,1003.06354167,140.840277778,231.993055556,1.53784722222,0.0059896269751,2.33621527778,2.80986111111,0.0,0.5
2014-10-26,13775.4140625,2014-10-26,2014-10-27,64.8253472222,12.0278819444,5.50586805556,998.214930556,99.0277777778,244.850694444,3.01840277778,0.0056848833385,0.707638888889,2.97211805556,0.0,0.5
2014-10-27,15110.0611979,2014-10-27,2014-10-28,62.2128472222,11.8052430556,4.43159722222,1009.74756944,141.284722222,250.090277778,2.37013888889,0.00518222549297,1.39142361111,3.51847222222,0.0,1.0
2014-10-28,15206.7643229,2014-10-28,2014-10-29,77.2885416667,12.0452083333,8.05041666667,1014.62256944,113.958333333,153.583333333,0.785763888889,0.00674507451195,1.64128472222,3.28701388889,0.0,1.0
2014-10-29,,2014-10-29,2014-10-30,82.2701388889,15.4467708333,12.1241666667,1009.07673611,86.1979166667,239.802083333,1.42256944444,0.00889354375851,3.56756944444,1.69340277778,0.000734519238285,1.0
2014-10-30,16462.4414062,2014-10-30,2014-10-31,70.0739583333,10.5168402778,4.9990625,1011.89652778,93.6597222222,263.763888889,1.68576388889,0.00540326779683,0.478333333333,4.48315972222,0.0,1.0
2014-11-02,,2014-11-02,2014-11-03,70.1328125,3.86590277778,-1.74975694444,1004.46857639,11.7708333333,302.065972222,5.02916666667,0.00345331577001,0.0,11.1340972222,0.0,0.5
2014-11-03,,2014-11-03,2014-11-04,38.0003472222,6.79065972222,-7.11413194444,1012.75138889,136.913194444,255.767361111,3.31944444444,0.00226260585311,0.0,8.20934027778,0.0,1.0
2014-11-04,18080.5208333,2014-11-04,2014-11-05,49.709375,11.4494444444,1.03423611111,1016.97951389,76.7118055556,182.375,0.795138888889,0.0040999806191,1.21489583333,3.76663194444,0.0,1.0
2014-11-05,11435.5208333,2014-11-05,2014-11-06,55.9760416667,14.1811458333,5.16590277778,1015.15243056,61.4097222222,228.725694444,1.82604166667,0.00551207867091,2.48642361111,1.59736111111,0.0,1.0
2014-11-06,21534.3229167,2014-11-06,2014-11-07,82.5753472222,9.37871527778,6.41385416667,1010.071875,14.0520833333,156.979166667,0.842708333333,0.00601699420729,0.0,5.62128472222,0.0,1.0
2014-11-07,,2014-11-07,2014-11-08,76.1798611111,7.12684027778,2.99631944444,999.2625,52.8819444444,284.493055556,3.61493055556,0.00488247356004,0.0,7.87315972222,0.0,1.0
2014-11-08,,2014-11-08,2014-11-09,54.2225694444,5.32385416667,-3.47378472222,1011.08090278,124.097222222,224.253472222,2.21319444444,0.00293350224214,0.0,9.67614583333,0.0,0.5
2014-11-09,,2014-11-09,2014-11-10,61.1614583333,8.74746527778,1.50920138889,1011.90763889,86.2361111111,238.388888889,1.31493055556,0.00420400941056,0.153784722222,6.25253472222,0.0,0.5
2014-11-10,21608.3333333,2014-11-10,2014-11-11,61.5326388889,9.27357638889,1.66722222222,1018.92291667,110.663194444,191.194444444,0.695486111111,0.00423732752031,0.693576388889,5.80309027778,0.0,1.0
2014-11-11,,2014-11-11,2014-11-12,78.21875,12.1793055556,8.36010416667,1017.37013889,98.9861111111,177.59375,0.727430555556,0.006900557063,1.90756944444,3.32506944444,0.0,1.0
2014-11-12,15158.6727431,2014-11-12,2014-11-13,85.4940972222,12.6046527778,10.0897222222,1011.56666667,52.3680555556,157.666666667,1.10416666667,0.00780734507922,1.24329861111,2.56822916667,0.00011552469725,1.0
2014-11-13,22696.5746528,2014-11-13,2014-11-14,58.4770833333,6.77878472222,-1.15434027778,1014.87291667,107.40625,248.944444444,1.53576388889,0.00346702319512,0.0,8.22121527778,0.0,1.0
2014-11-14,30925.8398438,2014-11-14,2014-11-15,70.3486111111,2.84961805556,-2.57291666667,1013.04722222,91.4583333333,276.520833333,2.64479166667,0.00318657473774,0.0,12.1503819444,0.0,1.0
2014-11-15,16050.0455729,2014-11-15,2014-11-16,54.3288194444,0.998923611111,-7.548125,1022.39652778,116.184027778,263.013888889,1.91805555556,0.00213005316785,0.0,14.0010763889,0.0,0.5
2014-11-16,26488.6458333,2014-11-16,2014-11-17,58.8041666667,2.54399305556,-4.81166666667,1024.06770833,54.8020833333,195.666666667,0.960763888889,0.00263501528434,0.0,12.4560069444,0.0,0.5
2014-11-17,,2014-11-17,2014-11-18,90.7583333333,5.00909722222,3.52052083333,1006.54409722,11.0451388889,172.822916667,0.866666666667,0.00496722099145,0.0,9.99090277778,0.0,1.0
2014-11-18,40395.7578125,2014-11-18,2014-11-19,57.209375,1.59107638889,-6.71888888889,1003.78368056,103.84375,248.086805556,3.68090277778,0.00262496347087,0.0,13.4089236111,0.0,1.0
2014-11-19,43337.1458333,2014-11-19,2014-11-20,42.7576388889,-1.36715277778,-12.5411805556,1016.89548611,108.881944444,223.052083333,2.66805555556,0.00143878547279,0.0,16.3671527778,0.0,1.0
2014-11-20,35376.3541667,2014-11-20,2014-11-21,47.7309027778,3.19395833333,-7.0809375,1010.37465278,104.6875,221.420138889,2.25729166667,0.00222558641603,0.0,11.8060416667,0.0,1.0
2014-11-21,43829.9088542,2014-11-21,2014-11-22,45.3243055556,-0.936180555556,-11.4901736111,1019.65451389,97.8854166667,260.385416667,3.62743055556,0.00156971414537,0.0,15.9361805556,0.0,1.0
2014-11-22,18003.28125,2014-11-22,2014-11-23,43.0777777778,1.41934027778,-10.2531944444,1023.15486111,81.6076388889,210.114583333,2.525,0.00173631096957,0.0,13.5806597222,0.0,0.5
2014-11-23,,2014-11-23,2014-11-24,50.96875,9.91600694444,0.144236111111,1017.89409722,77.90625,194.631944444,1.31111111111,0.00385941262857,0.690451388889,5.10635416667,0.0,0.5
2014-11-24,16105.3255208,2014-11-24,2014-11-25,86.6083333333,15.0577083333,12.8313194444,1006.21597222,29.8680555556,158.211805556,2.09791666667,0.00950657103339,3.85680555556,1.65625,0.00137721990129,1.0
2014-11-25,,2014-11-25,2014-11-26,58.5909722222,14.1178472222,5.11972222222,1010.40104167,37.8055555556,208.631944444,1.55034722222,0.00599036380984,2.57555555556,1.42246527778,0.000167880258608,1.0
2014-11-26,38390.234375,2014-11-26,2014-11-27,77.4128472222,4.07871527778,-0.0253472222222,1015.0,6.05208333333,215.288194444,1.88159722222,0.00375507461615,0.0,10.9212847222,0.0,1.0
2014-11-27,,2014-11-27,2014-11-28,88.0072916667,1.12100694444,-0.687256944444,1011.37256944,49.8993055556,291.548611111,2.15902777778,0.0035930108964,0.0,13.8789930556,0.0,0.2
2014-11-28,45278.3893229,2014-11-28,2014-11-29,76.4947916667,-0.87,-4.70427083333,1017.16875,52.8993055556,283.423611111,2.715625,0.00267101246299,0.0,15.87,0.0,0.2
2014-11-29,26470.0260417,2014-11-29,2014-11-30,60.9482638889,-1.42572916667,-8.23086805556,1024.72638889,91.7395833333,213.614583333,1.23263888889,0.00200487990838,0.0,16.4257291667,0.0,0.2
2014-11-30,22026.3476562,2014-11-30,2014-12-01,66.1493055556,9.03184027778,2.84722222222,1018.47256944,80.4166666667,167.826388889,1.61111111111,0.00468332813356,0.362569444444,5.96815972222,0.0,0.2
2014-12-01,23890.4296875,2014-12-01,2014-12-02,63.6059027778,11.6621527778,4.9603125,1018.51527778,75.9409722222,239.329861111,2.52881944444,0.00543972598439,1.16524305556,3.65822916667,0.0,0.966666666667
2014-12-02,43269.9283854,2014-12-02,2014-12-03,65.6385416667,2.36347222222,-3.60069444444,1034.82048611,25.1527777778,172.413194444,2.53125,0.00290070926707,0.0,12.6365277778,0.0,1.0
2014-12-03,31730.8919271,2014-12-03,2014-12-04,90.7972222222,6.47430555556,4.99597222222,1016.25416667,17.5486111111,214.579861111,2.47881944444,0.00547080736914,0.0,8.52569444444,0.0,1.0
2014-12-04,40874.6875,2014-12-04,2014-12-05,53.4555555556,2.89618055556,-5.74434027778,1025.42118056,84.9965277778,240.78125,2.20034722222,0.00243885395162,0.0,12.1038194444,0.0,1.0
2014-12-05,40969.6875,2014-12-05,2014-12-06,64.8111111111,1.69840277778,-4.27621527778,1034.45833333,75.1423611111,178.673611111,1.50972222222,0.0028201097341,0.0,13.3015972222,0.0,1.0
2014-12-06,24532.4088542,2014-12-06,2014-12-07,95.9875,4.19375,3.61090277778,1022.30208333,10.7013888889,220.75,1.70416666667,0.00484472942465,0.0,10.80625,0.0,0.5
2014-12-07,40859.5638021,2014-12-07,2014-12-08,60.0131944444,0.0467013888889,-7.4521875,1031.03541667,57.3506944444,304.809027778,3.05381944444,0.00235797633157,0.0,14.9532986111,0.0,0.5
2014-12-08,61795.2929688,2014-12-08,2014-12-09,70.4604166667,-5.71076388889,-10.4414930556,1037.76215278,17.4027777778,309.090277778,1.83923611111,0.00173623564277,0.0,20.7107638889,0.0,1.0
2014-12-09,39267.2786458,2014-12-09,2014-12-10,98.0447916667,4.97579861111,4.70194444444,1013.75451389,3.52777777778,152.690972222,2.634375,0.00547010790693,0.0,10.0242013889,0.0,1.0
2014-12-10,46932.3372396,2014-12-10,2014-12-11,98.2836805556,4.32958333333,4.08371527778,997.600347222,13.6319444444,238.34375,1.41736111111,0.00512709589243,0.0,10.6704166667,0.0,1.0
2014-12-11,48948.3984375,2014-12-11,2014-12-12,92.5524305556,1.44350694444,0.3603125,1001.83923611,24.4479166667,200.479166667,1.49826388889,0.00392574561915,0.0,13.5564930556,0.0,1.0
2014-12-12,44962.5976562,2014-12-12,2014-12-13,80.0947916667,1.14840277778,-1.95163194444,1009.43645833,45.2986111111,250.326388889,1.30763888889,0.00327208962818,0.0,13.8515972222,0.0,1.0
2014-12-13,27561.6601562,2014-12-13,2014-12-14,72.9986111111,2.09017361111,-2.33020833333,1008.26006944,54.7083333333,272.479166667,2.46701388889,0.00318598333639,0.0,12.9098263889,0.0,0.5
2014-12-14,35707.2395833,2014-12-14,2014-12-15,71.5760416667,2.76701388889,-1.95246527778,1008.76180556,79.7256944444,276.951388889,2.11666666667,0.00327679901972,0.0,12.2329861111,0.0,0.5
2014-12-15,44739.4466146,2014-12-15,2014-12-16,78.4951388889,2.56298611111,-0.917013888889,1015.68472222,83.2569444444,194.302083333,0.932986111111,0.00351440191655,0.0,12.4370138889,0.0,1.0
2014-12-16,36764.6679688,2014-12-16,2014-12-17,86.7371527778,4.14284722222,2.11833333333,1017.38993056,13.7743055556,144.076388889,0.481944444444,0.00441768460445,0.0,10.8571527778,0.0,1.0
2014-12-17,,2014-12-17,2014-12-18,90.625,6.4571875,4.99270833333,1005.89236111,26.6597222222,263.621527778,2.39513888889,0.00542649978783,0.0,8.5428125,0.0,1.0
2014-12-18,,2014-12-18,2014-12-19,73.8055555556,4.16885416667,-0.185034722222,1006.99861111,46.3402777778,255.784722222,3.43229166667,0.00374049621538,0.0,10.8311458333,0.0,0.2
2014-12-19,43378.3268229,2014-12-19,2014-12-20,67.4722222222,0.953298611111,-4.41121527778,1013.56006944,26.8715277778,279.680555556,2.14201388889,0.00271838373333,0.0,14.0467013889,0.0,0.2
2014-12-20,28677.6757812,2014-12-20,2014-12-21,76.1358695652,-0.550652173913,-4.24768115942,1023.12065217,36.6811594203,276.202898551,1.27826086957,0.00273581018691,0.0,15.5506521739,0.0,0.2
2015-02-03,62517.8320312,2015-02-03,2015-02-04,52.1506666667,-6.57818333333,-14.8761166667,1022.91083333,52.1166666667,198.911666667,1.26033333333,0.00117634031663,0.0,21.5781833333,0.0,1.0
2015-02-05,,2015-02-05,2015-02-06,69.8496527778,-3.80788194444,-8.96152777778,1012.54027778,45.7013888889,269.746527778,3.96284722222,0.00231695303136,0.0,18.8078819444,0.0,1.0
2015-02-06,65346.0479228,2015-02-06,2015-02-07,55.5284722222,-10.4151041667,-17.6552777778,1018.21944444,109.284722222,235.350694444,2.12326388889,0.000967356280253,0.0,25.4151041667,0.0,1.0
2015-02-07,,2015-02-07,2015-02-08,70.646875,-4.01666666667,-8.65565972222,1016.22291667,43.5208333333,206.517361111,1.19965277778,0.00202122052433,0.0,19.0166666667,0.0,0.5
2015-02-08,54761.5675863,2015-02-08,2015-02-09,93.325,-5.88309027778,-6.795,1016.08888889,20.6284722222,197.024305556,1.60902777778,0.00233750228917,0.0,20.8830902778,0.0,0.5
2015-02-09,66498.6725769,2015-02-09,2015-02-10,94.203125,-8.97361111111,-9.75065972222,1018.875,36.9027777778,324.09375,1.96111111111,0.00179272158305,0.0,23.9736111111,0.0,1.0
2015-02-10,57099.0025431,2015-02-10,2015-02-11,81.2427083333,-4.90444444444,-7.78135416667,1017.84340278,79.2708333333,275.152777778,1.62708333333,0.00210725637794,0.0,19.9044444444,0.0,1.0
2015-02-11,,2015-02-11,2015-02-12,71.5454861111,-6.58395833333,-10.934375,1016.67465278,97.9756944444,214.385416667,1.57777777778,0.00163809850096,0.0,21.5839583333,0.0,1.0
2015-02-12,54123.0024974,2015-02-12,2015-02-13,79.0444444444,-5.36520833333,-8.46322916667,1007.06805556,42.9756944444,254.715277778,1.02604166667,0.00206530144774,0.0,20.3652083333,0.0,1.0
2015-02-13,65744.2545149,2015-02-13,2015-02-14,49.8052083333,-10.406875,-19.1957986111,1012.99027778,152.041666667,273.4375,4.10277777778,0.000863296806451,0.0,25.406875,0.0,1.0
2015-02-14,55924.1289266,2015-02-14,2015-02-15,68.4163194444,-8.30083333333,-13.4502083333,1008.91701389,79.1493055556,160.96875,1.31909722222,0.00158268377688,0.0,23.3008333333,0.0,0.5
2015-02-15,,2015-02-15,2015-02-16,79.1847222222,-10.0504861111,-13.2005208333,999.363888889,83.9375,293.263888889,5.91944444444,0.00150529048493,0.0,25.0504861111,0.0,0.5
2015-02-16,,2015-02-16,2015-02-17,45.7409722222,-12.8840972222,-22.5548611111,1012.50486111,160.159722222,255.986111111,4.29722222222,0.000624316073288,0.0,27.8840972222,0.0,0.6
2015-02-17,62041.6241794,2015-02-17,2015-02-18,62.4850694444,-8.48340277778,-14.6129166667,1012.62708333,82.0798611111,273.847222222,1.56423611111,0.00132851619111,0.0,23.4834027778,0.0,0.983333333333
2015-02-18,53021.6692708,2015-02-18,2015-02-19,68.4847222222,-3.86527777778,-8.98576388889,1009.11631944,91.0833333333,209.805555556,1.00208333333,0.00194855841292,0.0,18.8652777778,0.0,1.0
2015-02-19,55599.6107381,2015-02-19,2015-02-20,75.4256944444,-5.65211805556,-9.49354166667,1001.64756944,107.628472222,241.597222222,3.37326388889,0.00196480387513,0.0,20.6521180556,0.0,1.0
2015-02-20,70027.7142843,2015-02-20,2015-02-21,46.3506944444,-11.3690277778,-20.7211805556,1015.78125,161.232638889,251.708333333,4.94756944444,0.000723995922852,0.0,26.3690277778,0.0,1.0
2015-02-21,53134.7133891,2015-02-21,2015-02-22,67.5524305556,-5.65159722222,-11.0105555556,1027.53159722,106.173611111,189.8125,1.72361111111,0.00190958842267,0.0,20.6515972222,0.0,0.5
2015-02-22,42378.3268794,2015-02-22,2015-02-23,84.9746527778,1.62743055556,-0.718958333333,1018.87569444,90.5243055556,213.857638889,0.478125,0.00355262467928,0.0,13.3725694444,0.0,0.5
2015-02-23,60721.6325322,2015-02-23,2015-02-24,46.1444444444,-5.84604166667,-16.0819791667,1020.46006944,116.09375,271.708333333,3.78090277778,0.00126576525306,0.0,20.8460416667,0.0,1.0
2015-02-24,,2015-02-24,2015-02-25,51.5611111111,-11.4610069444,-19.7840972222,1021.04722222,142.770833333,206.465277778,1.38819444444,0.000847215842023,0.0,26.4610069444,0.0,1.0
2015-02-25,60121.2654114,2015-02-25,2015-02-26,58.4059027778,-3.61996527778,-11.5577777778,1007.60243056,169.364583333,250.472222222,2.53229166667,0.0015853044295,0.0,18.6199652778,0.0,1.0
2015-02-26,58451.9937529,2015-02-26,2015-02-27,59.1034722222,-6.42548611111,-13.2029166667,1016.10868056,60.5902777778,213.006944444,1.48541666667,0.00137760066448,0.0,21.4254861111,0.0,1.0
2015-02-27,53230.958353,2015-02-27,2015-02-28,38.4128472222,-6.04256944444,-18.1410069444,1025.80694444,171.416666667,270.982638889,1.84270833333,0.000894060514709,0.0,21.0425694444,0.0,1.0
2015-02-28,,2015-02-28,2015-03-01,42.4861111111,-5.66746527778,-16.7904861111,1037.57604167,181.430555556,240.833333333,1.70243055556,0.000990236821529,0.0,20.6674652778,0.0,0.5
2015-03-01,46727.6668972,2015-03-01,2015-03-02,64.63125,-4.3709375,-10.5438888889,1031.60451389,80.5868055556,205.232638889,0.673958333333,0.00179486904967,0.0,19.3709375,0.0,0.5
2015-03-02,44859.314643,2015-03-02,2015-03-03,66.4263888889,-0.735347222222,-6.72302083333,1015.14340278,131.548611111,256.28125,3.24965277778,0.00232283185341,0.0,15.7353472222,0.0,1.0
2015-03-03,46951.3253445,2015-03-03,2015-03-04,51.5333333333,-3.00461805556,-12.4270138889,1022.58888889,141.972222222,217.732638889,1.665625,0.00154011146588,0.0,18.0046180556,0.0,1.0
2015-03-04,,2015-03-04,2015-03-05,77.5826388889,4.32534722222,0.583333333333,1006.08715278,71.46875,219.854166667,1.60416666667,0.00396084684641,0.0,10.6746527778,0.0,1.0
2015-03-05,46006.7443848,2015-03-05,2015-03-06,47.5631944444,-1.37972222222,-11.3369444444,1016.57777778,29.1736111111,288.413194444,3.39930555556,0.00174406616334,0.0,16.3797222222,0.0,1.0
2015-03-06,52086.6046143,2015-03-06,2015-03-07,38.1326388889,-7.00104166667,-19.3195833333,1028.51145833,195.357638889,239.638888889,2.32916666667,0.000823989099006,0.0,22.0010416667,0.0,1.0
2015-03-07,39608.0257161,2015-03-07,2015-03-08,48.8954861111,-1.59809027778,-11.5525,1017.98854167,191.822916667,208.722222222,1.75381944444,0.00157749158412,0.0,16.5980902778,0.0,0.5
2015-03-08,35609.0407308,2015-03-08,2015-03-09,55.9833333333,1.51300724638,-6.61891304348,1015.02644928,121.807971014,231.699275362,2.05326086957,0.0023128885037,0.0,13.4869927536,0.0,0.5
2015-03-09,34314.9357096,2015-03-09,2015-03-10,44.9017361111,4.19722222222,-6.97048611111,1017.85902778,189.920138889,219.46875,2.25659722222,0.0022320566664,0.0,10.8027777778,0.0,1.0
2015-03-10,28546.3875326,2015-03-10,2015-03-11,50.9378472222,6.41486111111,-3.60854166667,1021.91284722,140.548611111,196.996527778,1.13645833333,0.00297489513771,0.0273263888889,8.58513888889,0.0,1.0
2015-03-11,,2015-03-11,2015-03-12,65.3854166667,9.60736111111,2.30690972222,1009.33958333,197.15625,233.170138889,2.55347222222,0.00457244465515,0.718506944444,5.39829861111,0.0,1.0
2015-03-12,35103.9829508,2015-03-12,2015-03-13,37.8649305556,2.34111111111,-11.0634375,1023.334375,208.954861111,288.826388889,4.96215277778,0.00174367987394,0.0,12.6588888889,0.0,1.0
2015-03-13,34620.6754557,2015-03-13,2015-03-14,32.4434027778,0.336458333333,-14.6383333333,1032.34652778,178.701388889,248.732638889,2.11597222222,0.00120740681327,0.0,14.6635416667,0.0,1.0
2015-03-14,,2015-03-14,2015-03-15,84.0923611111,2.11802083333,-0.490347222222,1015.89652778,19.8090277778,163.798611111,1.44618055556,0.00374375575108,0.0,12.8819791667,0.0,0.4
2015-03-15,,2015-03-15,2015-03-16,88.6,1.93743055556,0.197048611111,1002.634375,67.8090277778,271.260416667,3.0,0.00390129358646,0.0,13.0625694444,0.0,0.4
2015-03-16,35440.0402092,2015-03-16,2015-03-17,42.9336805556,2.59621527778,-9.80260416667,1009.81354167,192.0,258.305555556,2.38645833333,0.00180987918733,0.0,12.4037847222,0.0,0.4
2015-03-17,,2015-03-17,2015-03-18,63.3090277778,4.17277777778,-2.66541666667,999.950694444,86.0069444444,237.645833333,3.25173611111,0.00344119748041,0.0,10.8272222222,0.0,0.4
